menu_id,image_id,page_number,width,height
12849,4000008674,2,1026,1600
12849,466636,1,1680,2640
12850,4000008675,2,2492,4216
12850,466637,1,2489,4196
12851,4000008676,2,2401,3694
12851,4000008677,3,2424,3688
12851,4000008678,4,2468,3680
12851,466638,1,2495,3713
12852,4000008679,2,2424,3839
12852,4000008680,3,2488,3796
12852,4000008681,4,2535,3817
12852,466639,1,1061,1600
12853,4000008682,2,1621,2560
12853,466640,1,2880,4587
12854,4000008683,2,1726,2560
12854,466641,1,2605,3873
12855,4000008685,2,1736,2560
12855,466643,1,2300,3415
12856,4000008686,2,1527,2560
12856,4000008687,3,1521,2560
12856,4000008688,4,2305,3688
12856,466644,1,1588,2560
12857,4000008689,2,1195,2560
12857,466645,1,1634,3506
12858,4000008693,2,2943,4619
12858,4000008694,3,3070,4624
12858,4000008695,4,2918,4583
12858,466649,1,1693,2560
12859,4000008699,2,1620,2560
12859,466651,1,1934,3051
12860,4000008700,2,1869,2560
12860,466652,1,1661,2302
12861,4000008701,2,1710,2560
12861,466653,1,2614,3879
12862,4000008702,2,1690,2560
12862,466654,1,2727,4120
12863,4000008703,2,1817,2560
12863,466655,1,2213,3104
12864,4000008704,2,1940,2560
12864,466656,1,2303,3059
12865,4000008705,2,1676,2560
12865,466657,1,1885,2898
12866,4000009009,2,2701,1814
12866,466824,1,1841,2736
12867,4000009010,2,1732,2560
12867,466825,1,2578,3827
12868,4000009011,2,1745,2560
12868,466826,1,2588,3816
12869,4000009012,2,1754,2560
12869,466827,1,2618,3834
12870,4000009013,2,1939,2560
12870,466828,1,2300,3070
12871,4000009014,2,1620,2560
12871,466829,1,2948,4640
12872,4000009015,2,2394,3878
12872,4000009016,3,2433,3891
12872,4000009017,4,1641,2560
12872,466830,1,1650,2560
12874,4000009019,2,1761,2560
12874,466832,1,2634,3826
12875,4000009022,2,1595,2560
12875,466835,1,1829,2901
12879,4000009029,2,2496,3866
12879,4000009030,3,2480,3868
12879,4000009031,4,2543,3954
12879,466842,1,1664,2560
12880,4000009037,2,2424,3904
12880,4000009038,3,2439,3931
12880,4000009039,4,1029,1600
12880,466848,1,2542,3912
12881,4000009040,2,1072,1600
12881,466849,1,1831,2704
12882,4000009044,2,2541,4591
12882,466854,1,2540,4544
12884,4000008212,2,1111,1600
12884,475855,1,2163,3086
12885,4000008216,2,2291,3893
12885,475857,1,2327,3896
12886,4000008217,2,1053,1600
12886,475858,1,2009,3094
12887,4000008218,2,1221,1600
12887,475861,1,2680,3602
12890,4000008221,2,2496,2891
12890,475864,1,2387,2925
12892,4000008227,2,1042,1601
12892,475867,1,2161,3318
12895,4000008230,2,1206,1601
12895,475870,1,2719,3635
12896,4000008231,2,1048,1600
12896,475871,1,2063,3090
12898,4000008238,2,1007,1600
12898,475876,1,1981,3044
12900,4000008240,2,1314,1600
12900,475878,1,2317,2888
12901,4000008033,2,962,1600
12901,475711,1,1688,2811
12902,4000008035,2,2548,3804
12902,4000008036,3,2573,3790
12902,4000008037,4,2677,3804
12902,475713,1,1123,1600
12903,4000008043,2,1199,1601
12903,475715,1,2909,3856
12904,4000008044,2,2380,3241
12904,475716,1,2385,3237
12905,4000008045,2,2601,4305
12905,4000008046,3,2580,4298
12905,4000008047,4,1001,1601
12905,475717,1,1001,1600
12906,4000008048,2,2594,3937
12906,4000008049,3,2634,3931
12906,4000008050,4,2706,3925
12906,475718,1,1093,1600
12907,4000008051,2,2826,4080
12907,4000008052,3,2818,4066
12907,4000008053,4,1144,1600
12907,475719,1,1140,1601
12908,4000008054,2,1047,1600
12908,475720,1,2149,3288
12909,4000008055,2,1040,1601
12909,475721,1,2162,3297
12910,4000008056,2,2158,3299
12910,475722,1,2145,3304
12911,4000008057,2,1110,1600
12911,475723,1,1392,2011
12912,4000008058,2,1195,1600
12912,4000008059,3,1891,2957
12912,4000008060,4,1018,1600
12912,475724,1,2208,2947
12913,4000008061,2,1169,1600
12913,4000008062,3,1429,1981
12913,4000008063,4,1226,1600
12913,475725,1,1230,1600
12914,4000008064,2,1897,3102
12914,475726,1,1901,3286
12916,4000008072,2,1009,1600
12916,475728,1,1835,2901
12917,4000008073,2,2359,3877
12917,4000008074,3,2404,3894
12917,4000008075,4,1020,1600
12917,475729,1,1630,2560
12918,4000008080,2,1663,2560
12918,475734,1,1684,2592
12919,4000008082,2,1680,2579
12919,475736,1,1655,2581
12920,4000008084,2,1683,2591
12920,475738,1,1690,2574
12921,4000008241,2,2712,1818
12921,475879,1,1835,2730
12922,4000008245,2,2152,3309
12922,475881,1,2153,3299
12923,4000008246,2,2415,3512
12923,4000008247,3,2436,3482
12923,4000008248,4,2497,3500
12923,475882,1,2476,3486
12924,4000008250,2,2108,3295
12924,475884,1,2126,3309
12925,4000008251,2,2609,3946
12925,475885,1,2592,3943
12926,4000008252,2,2150,3273
12926,475886,1,2152,3266
12927,4000008254,2,2485,3923
12927,475888,1,2482,3890
12929,4000008256,2,2918,3831
12929,475890,1,2893,3861
12931,4000008262,2,1664,2560
12931,475894,1,2273,3495
12933,4000008282,2,1691,2289
12933,475898,1,1678,2300
12934,4000008283,2,2087,2869
12934,475899,1,2136,3052
12935,4000008284,2,2095,2884
12935,475900,1,2094,2854
12936,4000008285,2,1289,1973
12936,475901,1,1273,1960
12937,4000009426,2,2091,2560
12937,467061,1,2282,2865
12938,4000009427,2,844,2560
12938,467062,1,1313,3934
12939,4000009428,2,2303,2953
12939,467063,1,2252,2916
12940,4000009429,2,1933,2807
12940,467064,1,1945,2823
12941,4000009466,2,2004,2696
12941,467083,1,1992,2691
12942,4000009466,2,2004,2696
12942,467083,1,1992,2691
12943,4000009470,2,2009,2708
12943,467085,1,2003,2699
12944,4000009471,2,2007,2689
12944,467086,1,2017,2673
12945,4000009472,2,1903,2560
12945,467087,1,1993,2725
12946,4000009473,2,2005,2725
12946,467088,1,2000,2693
12947,4000009474,2,2013,2710
12947,467089,1,2012,2737
12948,4000009475,2,1997,2693
12948,467090,1,1994,2710
12949,4000009476,2,2004,2703
12949,467091,1,1995,2718
12950,4000009477,2,1931,2560
12950,467092,1,2460,3261
12951,4000009478,2,2446,3265
12951,467093,1,2454,3292
12952,4000009479,2,2441,3252
12952,467094,1,2451,3283
12953,4000009480,2,1921,2560
12953,467095,1,2473,3256
12954,4000009481,2,1938,2560
12954,467096,1,2462,3295
12955,4000009482,2,2459,3266
12955,467097,1,2447,3262
12956,4000009483,2,1925,2560
12956,467098,1,2463,3262
12957,4000009484,2,1933,2560
12957,467099,1,2456,3289
12958,4000009505,2,1884,2709
12958,4000009506,3,1909,2729
12958,4000009507,4,1891,2700
12958,467112,1,1802,2560
12959,4000009508,2,1601,2560
12959,467113,1,1866,3036
12960,4000008487,2,1938,2560
12960,466486,1,1726,2289
12961,4000008488,2,1632,2560
12961,466487,1,1986,3089
12962,4000008490,2,2271,3476
12962,466489,1,2265,3503
12963,4000008491,2,2273,3504
12963,466490,1,2256,3488
12964,4000008495,2,2202,2904
12964,4000008496,3,2207,2884
12964,4000008497,4,2560,2032
12964,466492,1,2050,2560
12965,4000008498,2,1897,2560
12965,4000008499,3,2184,2854
12965,4000008500,4,1956,2560
12965,466493,1,1941,2560
12966,4000008506,2,1689,2560
12966,466497,1,2332,3541
12967,4000008507,2,1675,2560
12967,466498,1,2319,3532
12968,4000008508,2,2231,3526
12968,4000008509,3,2263,3515
12968,466499,1,2337,3525
12969,4000008706,2,1784,2560
12969,466658,1,2139,3034
12970,4000008707,2,1640,2560
12970,466659,1,1864,2930
12971,4000008708,2,1799,2560
12971,466660,1,2135,3033
12972,4000008709,2,1670,2560
12972,466661,1,2536,3902
12973,4000008710,2,2390,3665
12973,4000008711,3,2378,3676
12973,4000008712,4,2473,3686
12973,466662,1,1714,2560
12974,4000008715,2,1962,3064
12974,466663,1,1964,3061
12975,4000008716,2,2714,3645
12975,466664,1,2694,3629
12976,4000008717,2,1859,2560
12976,466665,1,2016,2806
12977,4000008718,2,2295,2919
12977,466666,1,2276,2940
12978,4000008720,3,1624,2436
12978,466667,1,1664,2440
12979,4000008722,2,2408,3931
12979,4000008723,3,2442,3894
12979,4000008724,4,1641,2560
12979,466668,1,1651,2560
12980,4000008725,2,2625,4270
12980,4000008726,3,2710,4258
12980,4000008727,4,2737,4273
12980,466669,1,1610,2560
12981,4000008728,2,4301,3120
12981,466670,1,4207,3043
12982,4000008729,2,1794,2560
12982,466671,1,2230,3215
12983,4000008730,2,1712,2560
12983,466672,1,1964,3003
12984,4000008731,2,1897,2560
12984,466673,1,2132,2936
12985,4000008732,2,2182,2949
12985,466674,1,2139,2917
12986,4000008739,2,1327,2560
12986,466679,1,1947,3743
12987,4000008740,2,4628,2347
12987,466680,1,2313,4614
12988,4000008748,2,1444,2560
12988,466684,1,2511,4376
12989,4000008749,2,2186,3300
12989,466685,1,2191,3303
12990,4000008090,2,2626,3821
12990,475744,1,2595,3839
12991,4000008092,2,1448,2560
12991,4000008093,3,1701,2940
12991,4000008094,4,1536,2560
12991,475747,1,1541,2560
12992,4000008095,2,2942,4547
12992,475748,1,2973,4545
12993,4000008096,2,1893,2560
12993,475749,1,2201,2949
12994,4000008098,2,1659,2582
12994,475751,1,1688,2582
12995,4000008100,2,1856,2531
12995,4000008101,3,1912,2544
12995,4000008103,5,1917,2540
12995,4000008104,6,1843,2526
12995,4000008105,7,1864,2514
12995,4000008106,8,1969,2522
12996,4000008107,2,2176,3314
12996,475754,1,2169,3325
12997,4000008111,2,1363,2560
12997,475758,1,1491,2868
12998,4000008113,2,1709,2622
12998,475760,1,1678,2594
12999,4000008115,2,1683,2619
12999,475762,1,1692,2595
13000,4000009044,2,2541,4591
13000,466854,1,2540,4544
13001,4000009045,2,1937,2560
13001,4000009046,3,2257,2953
13001,4000009047,4,1898,2560
13001,466855,1,1883,2560
13002,4000009048,2,1565,2560
13002,4000009049,3,2045,3336
13002,4000009050,4,1602,2560
13002,466856,1,1639,2560
13003,4000009054,2,1338,2560
13003,4000009055,3,1526,2901
13003,4000009056,4,1400,2560
13003,466860,1,1446,2560
13004,4000009057,2,2113,3158
13004,4000009058,3,2161,3095
13004,466861,1,2249,3132
13005,4000009063,2,1908,3035
13005,4000009064,3,1895,3017
13005,4000009065,4,1653,2560
13005,466865,1,1647,2560
13006,4000009509,2,2560,2385
13006,4000009510,3,1254,1186
13006,4000009511,4,2560,2422
13006,467114,1,2560,2408
13007,4000009518,2,2394,3563
13007,4000009519,3,2348,3561
13007,4000009520,4,1666,2560
13007,467119,1,1701,2560
13008,4000009526,2,1975,2560
13008,4000009527,3,2227,2883
13008,4000009528,4,2080,2560
13008,467123,1,2058,2560
13009,4000009529,2,1837,2560
13009,467124,1,2019,2843
13010,4000009531,2,2292,2857
13010,467126,1,2248,2871
13011,4000009534,2,2738,3394
13011,467127,1,2607,3416
13012,4000009535,2,1382,2560
13012,467128,1,1364,2553
13013,4000009536,2,1931,2560
13013,467129,1,2294,3045
13014,4000009538,2,2390,3563
13014,467135,1,2339,3538
13015,4000009540,2,2349,3563
13015,4000009541,3,2378,3561
13015,4000009542,4,2356,3578
13015,467137,1,2351,3577
13017,4000009562,2,2310,3310
13017,467145,1,2260,3289
13019,4000009564,2,1395,2307
13019,467147,1,1381,2294
13020,4000009565,2,2149,2560
13020,467148,1,2307,2699
13021,4000009566,2,2310,2923
13021,467149,1,2274,2871
13022,4000009567,2,2170,2560
13022,467150,1,2317,2708
13023,4000009568,2,2191,2560
13023,467151,1,2309,2702
13024,4000009569,2,2173,2560
13024,467152,1,2342,2703
13025,4000008516,2,2798,1886
13025,466505,1,1852,2749
13026,4000008517,2,1704,2560
13026,466506,1,2282,3512
13027,4000008526,2,1659,2566
13027,466513,1,1633,2519
13028,4000008527,2,1760,2560
13028,466514,1,2079,3058
13029,4000008528,2,2750,1868
13029,466515,1,1846,2755
13030,4000008530,2,2764,1844
13030,466517,1,1844,2729
13031,4000008532,2,1791,3305
13031,466519,1,1748,3315
13032,4000008533,2,1862,2560
13032,466520,1,2027,2792
13033,4000008537,2,3591,2308
13033,466524,1,2295,3594
13034,4000008554,2,2326,3518
13034,466533,1,2305,3505
13035,4000008750,2,1885,2560
13035,466686,1,2149,2930
13036,4000008751,2,3007,3686
13036,466687,1,3012,3721
13038,4000008755,2,2145,2988
13038,466689,1,2148,2927
13039,4000008757,3,4023,5494
13039,4000008758,4,3951,5489
13039,4000008759,5,3986,5480
13039,4000008760,6,3926,5487
13039,4000008761,7,4083,5506
13039,466690,1,4672,5608
13041,4000008773,2,1772,2560
13041,4000008774,3,1771,2560
13041,4000008775,4,1756,2543
13041,4000008776,5,1780,2544
13041,4000008777,6,1774,2560
13041,4000008778,7,1772,2560
13041,4000008779,8,1868,2560
13041,466693,1,1852,2560
13042,4000008786,2,2501,4105
13042,466698,1,2493,4081
13043,4000008787,2,1783,3313
13043,466699,1,1803,3301
13044,4000008794,2,1323,2560
13044,466704,1,1880,3626
13045,4000009067,2,2213,3482
13045,4000009068,3,2188,3466
13045,4000009069,4,2299,3464
13045,466875,1,2251,3487
13047,4000008286,2,2647,3404
13047,4000008287,3,2561,3413
13047,4000008288,4,2570,3385
13047,4000008291,7,2613,3396
13047,4000008292,8,2845,3401
13047,475902,1,3110,3701
13048,4000008294,2,2177,2910
13048,475904,1,2158,2874
13049,4000008295,2,1662,2560
13049,475906,1,1684,2600
13050,4000008298,2,1770,2560
13050,475909,1,1404,2029
13052,4000008305,2,2674,1809
13052,475914,1,1804,2689
13053,4000008306,2,1001,2560
13053,475915,1,1486,3821
13054,4000008307,2,1786,2560
13054,4000008308,3,1818,2560
13054,4000008309,4,1952,2813
13054,4000008310,5,1900,2863
13054,4000008311,6,1681,2560
13054,4000008312,7,1724,2560
13054,4000008313,8,1871,2560
13054,475916,1,1866,2560
13055,4000008314,2,2686,3284
13055,475917,1,2658,3325
13056,4000008315,2,2260,2862
13056,475918,1,2445,2862
13057,4000008318,2,1874,2560
13057,4000008319,3,2239,3033
13057,4000008320,4,1808,2560
13057,4000008321,5,1833,2560
13057,4000008322,6,1907,2560
13057,4000008323,7,1884,2560
13057,4000008324,8,2195,2560
13057,475919,1,2182,2560
13058,4000008325,2,1956,2560
13058,4000008326,3,1990,2560
13058,4000008327,4,1962,2560
13058,4000008328,5,3240,4189
13058,4000008329,6,1964,2560
13058,4000008330,7,1959,2560
13058,4000008331,8,2067,2560
13058,475920,1,2098,2560
13059,4000008332,2,1719,2560
13059,475921,1,3080,4598
13060,4000008333,2,1742,2560
13060,4000008334,3,1822,2763
13060,4000008335,4,1921,2772
13060,4000008336,5,1870,2772
13060,4000008337,6,1900,2744
13060,4000008338,7,1914,2832
13060,4000008339,8,1912,2803
13060,4000008340,9,1891,2779
13060,4000008341,10,1900,2785
13060,4000008342,11,1765,2560
13060,4000008343,12,1885,2560
13060,475922,1,1846,2560
13061,4000008124,2,1678,2560
13061,475771,1,1692,2607
13062,4000008125,2,1688,2595
13062,475772,1,1670,2573
13063,4000008126,2,1680,2570
13063,475773,1,1685,2588
13064,4000008128,2,2004,2560
13064,475775,1,1468,1898
13065,4000008132,2,1675,2592
13065,475779,1,1681,2609
13066,4000008133,2,2147,3320
13066,475780,1,2145,3323
13067,4000008135,2,2183,3315
13067,475785,1,2178,3307
13068,4000008344,2,2163,2884
13068,475923,1,2142,2883
13069,4000008345,2,1529,2527
13069,475924,1,1530,2523
13070,4000008346,2,1682,2560
13070,475925,1,2149,3262
13071,4000008347,2,1666,2560
13071,475926,1,2151,3326
13072,4000008348,2,2103,3285
13072,475927,1,2110,3288
13073,4000008349,2,1989,3081
13073,475928,1,1958,3073
13074,4000008350,2,2209,3297
13074,475929,1,2232,3301
13075,4000008351,2,1896,2560
13075,475930,1,2196,2889
13076,4000008352,2,1662,2560
13076,4000008353,3,1682,2560
13076,4000008354,4,1796,2707
13076,4000008355,5,1672,2560
13076,4000008356,6,1677,2560
13076,4000008357,7,1714,2560
13076,4000008358,8,2181,2560
13076,475931,1,2021,2560
13077,4000008359,2,1917,2906
13078,4000008360,2,2067,3104
13078,475933,1,2019,3113
13079,4000008361,2,1785,3164
13079,475934,1,1788,3138
13080,4000008363,2,2753,1863
13080,475936,1,1909,2831
13081,4000008365,2,1462,2073
13081,475938,1,1467,2096
13082,4000008367,2,1693,2962
13082,475940,1,1676,2962
13083,4000008369,2,2806,1893
13083,475942,1,1891,2755
13084,4000008371,2,1947,2515
13084,4000008372,3,1896,2484
13084,4000008373,4,1992,2677
13084,466391,1,1866,2574
13085,4000008379,2,2271,3335
13085,466397,1,2254,3353
13086,4000008380,2,2216,3364
13086,466398,1,2261,3342
13087,4000008381,2,2175,3347
13087,466399,1,2145,3357
13088,4000008382,2,2085,3168
13088,4000008383,3,2114,3147
13088,4000008384,4,2248,3121
13088,466400,1,2260,3162
13089,4000009570,2,1988,2893
13089,467153,1,1980,2879
13090,4000009572,2,1941,2560
13090,467155,1,2486,3273
13091,4000009573,2,1928,2560
13091,467156,1,2497,3286
13092,4000009575,2,2785,1916
13092,467158,1,1994,2834
13093,4000009578,2,1912,2700
13093,4000009579,3,1972,2751
13093,4000009580,4,1899,2730
13093,467161,1,1766,2560
13095,4000009594,2,2252,3061
13095,467168,1,2174,3039
13096,4000009594,2,2252,3061
13096,467168,1,2174,3039
13097,4000009596,2,1880,2560
13097,467171,1,2059,2738
13098,4000009597,2,1887,2560
13098,467172,1,1985,2727
13099,4000009600,2,2418,3557
13099,467175,1,2437,3573
13100,4000009607,2,1404,2690
13100,4000009608,3,1413,2725
13100,4000009609,4,1512,2693
13100,467177,1,1556,2708
13101,4000008558,2,2743,1858
13101,466537,1,1852,2746
13102,4000008559,2,2747,1856
13102,466538,1,1839,2729
13103,4000008560,2,2738,1824
13103,466539,1,1852,2734
13104,4000008560,2,2738,1824
13104,466539,1,1852,2734
13105,4000008562,2,1405,2867
13105,466541,1,1418,2887
13106,4000008564,2,2166,2871
13106,4000008565,3,1959,2560
13106,4000008566,4,2053,2560
13106,466543,1,2032,2560
13107,4000008567,2,1322,2560
13107,466544,1,2371,4579
13108,4000008568,2,1615,2560
13108,466545,1,2467,3910
13110,4000008572,2,2161,3283
13110,466547,1,2165,3306
13111,4000008575,2,1376,2560
13111,466550,1,1310,2522
13112,4000008576,2,1668,2560
13112,466551,1,2267,3480
13113,4000008577,2,2245,3476
13113,466552,1,2282,3491
13114,4000008578,2,2101,2883
13114,466553,1,2089,2908
13115,4000008579,2,1655,2560
13115,466554,1,2295,3486
13116,4000008580,2,1710,2560
13116,466555,1,2290,3499
13117,4000008581,2,3443,4623
13117,466556,1,3465,4610
13118,4000008801,2,1647,2560
13118,466710,1,1942,2962
13119,4000008805,2,1674,2560
13119,466714,1,2312,3515
13120,4000008806,2,1633,2560
13120,466715,1,2480,3911
13121,4000008807,2,3047,4641
13121,466716,1,2999,4597
13122,4000008808,2,1648,2560
13122,466717,1,2958,4612
13123,4000008139,2,2695,1801
13123,475792,1,1839,2751
13124,4000008139,2,2695,1801
13124,475792,1,1839,2751
13125,4000008144,2,2114,3370
13125,475800,1,2124,3382
13126,4000008145,2,1693,2605
13126,475801,1,1692,2621
13127,4000008148,2,1623,2560
13127,475804,1,1925,2987
13128,4000008150,2,2716,1833
13128,475806,1,1835,2732
13129,4000009090,2,2747,1838
13129,466888,1,1887,2758
13130,4000009093,2,1903,2721
13130,466891,1,1908,2695
13131,4000009094,2,2325,2926
13131,466892,1,2931,2329
13134,4000009108,2,1645,2560
13134,466902,1,1908,2880
13136,4000009121,2,1735,2560
13136,466905,1,1846,2719
13138,4000009129,2,3168,3688
13138,466909,1,3113,3819
13141,4000009622,2,1791,4483
13141,4000009623,3,1777,4469
13141,4000009624,4,1110,2560
13141,467184,1,1122,2560
13142,4000009625,2,2205,2865
13142,467185,1,2226,2863
13144,4000009627,2,2066,2789
13144,467187,1,2115,2796
13146,4000009629,2,1653,2560
13146,467189,1,1961,3046
13148,4000009631,2,1603,2560
13148,467191,1,2193,3518
13149,4000009632,2,1571,2560
13149,467192,1,2181,3513
13150,4000009633,2,1786,2560
13150,4000009634,3,2011,2889
13150,4000009635,4,1870,2560
13150,467193,1,1852,2560
13152,4000009637,2,2847,2825
13152,467195,1,2859,2860
13154,4000009651,2,1536,2560
13154,467203,1,2524,4116
13155,4000008582,2,1682,2560
13155,466557,1,2489,3789
13156,4000008583,2,1667,4102
13156,466558,1,1603,4131
13157,4000008584,2,1716,2560
13157,466559,1,1752,2609
13159,4000008588,2,2530,3210
13159,466561,1,2510,3161
13162,4000008602,2,893,2560
13162,4000008603,3,1795,5193
13162,4000008604,4,885,2560
13162,4000008605,5,1783,5187
13162,4000008606,6,896,2560
13162,4000008607,7,1813,5260
13162,4000008608,8,912,2560
13162,4000008609,9,1801,5217
13162,4000008610,10,894,2560
13162,4000008611,11,1773,5214
13162,4000008612,12,932,2560
13162,466571,1,1819,5223
13163,4000008621,2,2680,3850
13163,466576,1,2703,3817
13166,4000008810,2,2483,3689
13166,466719,1,2487,3714
13167,4000008829,2,1834,2982
13167,4000008830,3,1873,3029
13167,4000008831,4,1974,3048
13167,466720,1,1974,3031
13169,4000008833,2,2634,3101
13169,466722,1,2596,3145
13170,4000008837,2,1615,2560
13170,466724,1,1908,3012
13171,4000008838,2,1336,2560
13171,466725,1,1929,3738
13172,4000008839,2,1343,2560
13172,466726,1,1937,3725
13174,4000008871,2,2648,3309
13174,466734,1,2565,3325
13175,4000008873,2,1566,2560
13175,466736,1,2966,4986
13181,4000009135,2,2376,3070
13181,4000009136,3,2411,3100
13181,4000009137,4,2053,2560
13181,466913,1,2033,2560
13182,4000009145,2,1814,2560
13182,466917,1,2127,2948
13183,4000009145,2,1814,2560
13183,466917,1,2127,2948
13184,4000009153,2,2516,3102
13184,466919,1,2543,3066
13185,4000009157,2,1781,2560
